From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
13-07-2022 00:00,14-07-2022 00:00,9.4,1.06,13.75,12.03,23.61,15.35,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
14-07-2022 00:00,15-07-2022 00:00,12.73,1.17,13.75,12.31,28.52,18.54,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
15-07-2022 00:00,16-07-2022 00:00,9.15,1.23,13.95,13.58,66.79,43.16,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
16-07-2022 00:00,17-07-2022 00:00,25.66,1.17,13.69,11.33,67.55,43.9,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
17-07-2022 00:00,18-07-2022 00:00,15.84320758,1.04,13.69,8.28,41.52,27.04,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
18-07-2022 00:00,19-07-2022 00:00,9.69,1.29,14.06,9.22,48.41,31.46,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
19-07-2022 00:00,20-07-2022 00:00,9.44,1.07,16.51061834,9.37,67.01,43.58,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
20-07-2022 00:00,21-07-2022 00:00,9.5,1.26,16.51061834,7.9,63.11,41.02,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
21-07-2022 00:00,22-07-2022 00:00,9.77,1.06,16.51061834,10.28,35.64,23.17,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
22-07-2022 00:00,23-07-2022 00:00,11.81,1.2,16.51061834,23.0,32.66,21.24,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
23-07-2022 00:00,24-07-2022 00:00,10.33,1.43,16.51061834,10.87,29.26,18.98,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
24-07-2022 00:00,25-07-2022 00:00,9.07,1.19,16.51061834,10.66,26.47,17.2,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
25-07-2022 00:00,26-07-2022 00:00,10.72,1.46,16.51061834,12.8,35.77,23.25,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
26-07-2022 00:00,27-07-2022 00:00,11.23,1.62,16.51061834,11.64,26.2,17.06,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
27-07-2022 00:00,28-07-2022 00:00,11.46,0.98,1.84,7.63,32.67,21.23,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
28-07-2022 00:00,29-07-2022 00:00,46.17,1.15,2.08,5.91,18.67,12.13,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
29-07-2022 00:00,30-07-2022 00:00,148.81,1.07,2.24,5.63,20.79,13.51,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
30-07-2022 00:00,31-07-2022 00:00,15.84320758,1.13,2.31,6.94,16.87,10.97,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
31-07-2022 00:00,01-08-2022 00:00,21.99,1.16,2.85,7.97,54.22,35.24,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
01-08-2022 00:00,02-08-2022 00:00,16.0,1.18,3.1,8.37,58.1,37.76,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
02-08-2022 00:00,03-08-2022 00:00,16.07,1.28,3.35,9.35,60.94,39.61,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
03-08-2022 00:00,04-08-2022 00:00,11.21,1.22,3.73,8.05,29.8,19.37,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
04-08-2022 00:00,05-08-2022 00:00,11.37,1.14,3.69,10.93,26.75,17.38,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
05-08-2022 00:00,06-08-2022 00:00,8.76,1.31,6.24,20.29,19.45,12.65,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
06-08-2022 00:00,07-08-2022 00:00,8.79,1.25,7.33,13.48,18.83,12.24,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
07-08-2022 00:00,08-08-2022 00:00,8.93,1.53,7.23,10.52,8.23,5.35,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
08-08-2022 00:00,09-08-2022 00:00,10.31,1.13,2.77,9.99,22.49,14.62,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
09-08-2022 00:00,10-08-2022 00:00,10.12,1.23,3.0,10.59,22.74,14.78,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
10-08-2022 00:00,11-08-2022 00:00,9.99,1.11,3.38,10.99,22.32,14.51,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
11-08-2022 00:00,12-08-2022 00:00,10.65,1.02,3.36,12.15,26.39,17.07,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
12-08-2022 00:00,13-08-2022 00:00,10.13,0.97,4.41,12.04,15.75,10.24,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
13-08-2022 00:00,14-08-2022 00:00,10.16,0.86,4.6,10.73,16.68,10.84,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
14-08-2022 00:00,15-08-2022 00:00,9.82,1.05,4.7,9.67,11.54,7.5,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
15-08-2022 00:00,16-08-2022 00:00,10.44,0.93,4.76,6.2,19.7,12.7,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
16-08-2022 00:00,17-08-2022 00:00,11.07,1.2,4.14,5.07,8.67,5.64,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
17-08-2022 00:00,18-08-2022 00:00,11.77,1.51,13.13,12.32,6.98,4.51,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
18-08-2022 00:00,19-08-2022 00:00,10.61,1.3,16.02,14.33,6.85,4.45,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
19-08-2022 00:00,20-08-2022 00:00,11.3,1.59,19.1,12.8,11.63,7.56,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
20-08-2022 00:00,21-08-2022 00:00,10.96,1.31,10.19,12.2,25.45,16.54,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
21-08-2022 00:00,22-08-2022 00:00,12.88,1.07,2.4,7.33,25.35,16.48,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
22-08-2022 00:00,23-08-2022 00:00,12.56,0.97,4.29,6.29,4.82,3.14,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
23-08-2022 00:00,24-08-2022 00:00,21.65,1.18,49.9,29.93,26.54,17.25,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
24-08-2022 00:00,25-08-2022 00:00,31.52,1.24,38.31,24.45,16.77,10.9,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
25-08-2022 00:00,26-08-2022 00:00,29.46,0.93,4.61,31.46,22.34,14.63,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
26-08-2022 00:00,27-08-2022 00:00,31.2,1.72,3.25,31.64,32.94,21.41,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
27-08-2022 00:00,28-08-2022 00:00,33.39,1.43,1.19,35.42,42.91,27.89,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
28-08-2022 00:00,29-08-2022 00:00,31.55,1.2,2.18,31.75,32.96,21.14,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
29-08-2022 00:00,30-08-2022 00:00,31.43,1.12,2.04,29.84,66.38,43.15,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
30-08-2022 00:00,31-08-2022 00:00,32.05,1.42,1.76,27.35,84.45,78.87,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
31-08-2022 00:00,01-09-2022 00:00,34.44,1.33,2.48,24.34,316.41,205.66,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
01-09-2022 00:00,02-09-2022 00:00,35.81,2.31,1.71,25.58,79.98,52.0,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
02-09-2022 00:00,03-09-2022 00:00,33.98,2.02,1.35,20.5,14.22,9.24,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
03-09-2022 00:00,04-09-2022 00:00,37.95,2.08,2.06,34.16,26.34,17.13,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
04-09-2022 00:00,05-09-2022 00:00,33.76,2.21,2.51,20.65,42.8,27.82,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
05-09-2022 00:00,06-09-2022 00:00,33.99,2.44,2.46,25.93,43.66,28.38,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
06-09-2022 00:00,07-09-2022 00:00,31.87,2.12,2.08,21.45,50.8,33.06,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
07-09-2022 00:00,08-09-2022 00:00,30.5,2.76,2.14,31.28,51.13,33.23,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
08-09-2022 00:00,09-09-2022 00:00,19.38,3.0,2.35,28.74,47.22,30.69,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
09-09-2022 00:00,10-09-2022 00:00,23.82,3.41,2.73,37.25,68.1,44.26,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
10-09-2022 00:00,11-09-2022 00:00,26.48,2.66,2.47,31.44,64.98,42.24,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
11-09-2022 00:00,12-09-2022 00:00,15.84320758,1.78,2.43,16.42,49.88,32.43,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
12-09-2022 00:00,13-09-2022 00:00,15.84320758,3.18,2.45,17.92,64.02,41.62,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
13-09-2022 00:00,14-09-2022 00:00,15.84320758,3.83,2.45,25.75,67.79,44.06,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
14-09-2022 00:00,15-09-2022 00:00,15.84320758,3.53,1.92,17.48,103.83,67.5,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
15-09-2022 00:00,16-09-2022 00:00,15.84320758,2.96,2.27,38.38,112.15,72.9,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
16-09-2022 00:00,17-09-2022 00:00,29.48,2.91,2.32,27.08,96.25,62.56,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
17-09-2022 00:00,18-09-2022 00:00,43.42,1.8,2.53,19.2,76.46,49.7,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
18-09-2022 00:00,19-09-2022 00:00,38.06,2.27,2.42,22.84,53.34,34.59,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
19-09-2022 00:00,20-09-2022 00:00,33.63,1.72,2.69,25.09,70.92,46.1,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
20-09-2022 00:00,21-09-2022 00:00,29.32,1.82,2.84,27.79,84.14,54.69,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
21-09-2022 00:00,22-09-2022 00:00,39.47,1.85,2.23,28.86,93.84,61.0,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
22-09-2022 00:00,23-09-2022 00:00,44.07,1.83,2.4,34.12,75.83,49.3,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
23-09-2022 00:00,24-09-2022 00:00,47.4,1.79,2.47,43.77,74.82,48.64,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
24-09-2022 00:00,25-09-2022 00:00,41.36,1.6,2.62,21.85,64.91,42.19,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
25-09-2022 00:00,26-09-2022 00:00,55.3,1.89,2.74,25.8,70.88,46.08,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
26-09-2022 00:00,27-09-2022 00:00,45.32,2.76,2.33,26.82,76.52,49.74,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
27-09-2022 00:00,28-09-2022 00:00,48.8,2.39,2.49,34.69,98.89,64.28,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
28-09-2022 00:00,29-09-2022 00:00,28.52,2.15,2.35,41.87,77.63,50.46,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
29-09-2022 00:00,30-09-2022 00:00,9.79,2.27,2.33,36.42,101.69,66.1,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
30-09-2022 00:00,01-10-2022 00:00,9.23,2.13,2.54,33.78,60.34,39.23,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
01-10-2022 00:00,02-10-2022 00:00,10.77,2.06,2.24,35.8,58.22,37.85,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
02-10-2022 00:00,03-10-2022 00:00,15.45,2.19,2.24,74.6,54.62,35.5,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
03-10-2022 00:00,04-10-2022 00:00,23.93,2.22,2.08,38.43,95.97,62.38,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
04-10-2022 00:00,05-10-2022 00:00,29.67,2.52,16.51061834,33.99,83.67,54.38,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
05-10-2022 00:00,06-10-2022 00:00,16.56,2.23,16.51061834,36.3,119.25,77.51,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
06-10-2022 00:00,07-10-2022 00:00,13.98,2.36,3.21,42.63,81.07,52.7,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
07-10-2022 00:00,08-10-2022 00:00,10.64,2.86,2.22,37.54,83.24,54.1,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
08-10-2022 00:00,09-10-2022 00:00,11.39,2.5,2.4,36.75,106.45,69.19,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
09-10-2022 00:00,10-10-2022 00:00,9.63,2.51,2.57,29.52,38.57,25.07,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
10-10-2022 00:00,11-10-2022 00:00,8.65,2.69,2.34,30.17,52.43,34.18,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
11-10-2022 00:00,12-10-2022 00:00,8.81,1.58,2.54,23.23,82.4,53.56,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
12-10-2022 00:00,13-10-2022 00:00,8.58,2.09,2.66,27.19,88.31,57.27,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
13-10-2022 00:00,14-10-2022 00:00,10.39,2.8,2.48,26.14,60.15,39.09,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
14-10-2022 00:00,15-10-2022 00:00,9.44,1.67,3.16,20.1,55.36,35.98,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
15-10-2022 00:00,16-10-2022 00:00,9.57,2.58,2.66,18.44,53.75,34.94,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
16-10-2022 00:00,17-10-2022 00:00,10.42,1.81,2.53,16.57,41.19,26.77,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
17-10-2022 00:00,18-10-2022 00:00,13.19,2.1,2.85,20.46,45.5,29.58,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
18-10-2022 00:00,19-10-2022 00:00,14.79,2.49,2.99,20.7,68.63,44.61,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
19-10-2022 00:00,20-10-2022 00:00,15.58,2.14,3.22,29.42,82.54,53.65,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
20-10-2022 00:00,21-10-2022 00:00,11.12,2.36,2.81,47.12,64.81,42.19,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
21-10-2022 00:00,22-10-2022 00:00,15.78,2.73,2.88,47.47,48.88,31.58,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
22-10-2022 00:00,23-10-2022 00:00,17.7,1.95,2.67,40.84,141.33,90.29,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
23-10-2022 00:00,24-10-2022 00:00,15.61,1.62,8.33,58.46,167.16,111.59,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
24-10-2022 00:00,25-10-2022 00:00,18.96,1.73,39.35,51.14,168.25,109.8,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
25-10-2022 00:00,26-10-2022 00:00,24.19,2.7,30.93,53.84,188.78,147.94,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
26-10-2022 00:00,27-10-2022 00:00,38.05,3.4,10.35,65.52,167.6,108.93,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
27-10-2022 00:00,28-10-2022 00:00,27.07,4.3,9.19,47.04,124.31,80.8,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
28-10-2022 00:00,29-10-2022 00:00,11.99,4.07,14.13,30.74,63.11,41.02,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
29-10-2022 00:00,30-10-2022 00:00,19.96,3.41,12.88,35.27,86.36,56.14,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
30-10-2022 00:00,31-10-2022 00:00,23.68,3.3,12.77,36.17,112.43,73.08,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
31-10-2022 00:00,01-11-2022 00:00,23.43,3.23,9.98,42.85,110.63,71.91,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
01-11-2022 00:00,02-11-2022 00:00,21.55,3.71,9.5,37.81,37.26,24.22,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
02-11-2022 00:00,03-11-2022 00:00,28.67,4.11,9.51,34.7,39.63,25.5,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
03-11-2022 00:00,04-11-2022 00:00,11.13,3.53,9.71,29.23,40.72,26.47,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
04-11-2022 00:00,05-11-2022 00:00,12.25,3.86,9.92,27.06,20.22,13.15,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
05-11-2022 00:00,06-11-2022 00:00,12.99,2.66,10.35,29.13,43.49,28.27,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
06-11-2022 00:00,07-11-2022 00:00,12.42,0.89,9.44,40.04,116.04,75.62,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
07-11-2022 00:00,08-11-2022 00:00,11.08,0.94,8.01,37.05,50.36,56.41,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
08-11-2022 00:00,09-11-2022 00:00,25.19,0.98,8.93,50.35,29.74,19.18,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
09-11-2022 00:00,10-11-2022 00:00,38.39,0.92,11.46,40.57,23.54,15.29,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
10-11-2022 00:00,11-11-2022 00:00,38.8,0.89,10.49,46.91,24.13,15.68,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
11-11-2022 00:00,12-11-2022 00:00,25.0,0.82,11.94,41.79,18.36,11.94,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
12-11-2022 00:00,13-11-2022 00:00,10.53,0.84,10.61,26.7,4.29,2.79,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
13-11-2022 00:00,14-11-2022 00:00,9.71,0.85,10.09,24.14,2.97,1.93,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
14-11-2022 00:00,15-11-2022 00:00,11.23,0.99,12.17,33.04,13.17,8.56,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
15-11-2022 00:00,16-11-2022 00:00,13.37,1.17,11.0,46.95,19.93,12.88,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
16-11-2022 00:00,17-11-2022 00:00,20.49,1.03,11.09,51.6,34.22,22.25,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
17-11-2022 00:00,18-11-2022 00:00,23.74,0.96,12.82,91.99,118.26,76.86,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
18-11-2022 00:00,19-11-2022 00:00,43.06,1.02,10.43,61.91,147.58,96.57,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
19-11-2022 00:00,20-11-2022 00:00,52.76,0.91,11.72,62.5,3.34,2.17,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
20-11-2022 00:00,21-11-2022 00:00,79.44,0.88,10.68,53.39,1.97,1.28,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
21-11-2022 00:00,22-11-2022 00:00,64.64,0.76,10.63,39.99,49.46,32.5,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
22-11-2022 00:00,23-11-2022 00:00,42.41,0.87,9.67,29.56,87.95,57.17,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
23-11-2022 00:00,24-11-2022 00:00,38.32,0.82,11.66,30.6,70.15,45.59,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
24-11-2022 00:00,25-11-2022 00:00,36.3,1.07,9.51,30.67,116.13,75.52,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
25-11-2022 00:00,26-11-2022 00:00,25.92,1.02,8.86,31.99,116.4,75.67,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
26-11-2022 00:00,27-11-2022 00:00,26.76,0.92,14.12,26.02,115.56,75.11,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
27-11-2022 00:00,28-11-2022 00:00,29.24,0.94,11.32,29.47,135.87,88.31,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
28-11-2022 00:00,29-11-2022 00:00,33.13,0.94,10.26,45.95,144.05,93.63,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
29-11-2022 00:00,30-11-2022 00:00,32.28,0.96,12.26,89.83,181.29,117.84,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
30-11-2022 00:00,01-12-2022 00:00,35.8,1.05,9.88,60.28,174.66,113.53,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
01-12-2022 00:00,02-12-2022 00:00,30.31,0.88,10.97,32.09,128.32,83.41,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
02-12-2022 00:00,03-12-2022 00:00,21.5,0.83,9.89,29.19,81.44,52.94,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
03-12-2022 00:00,04-12-2022 00:00,23.9,0.88,16.69,33.54,64.42,41.87,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
04-12-2022 00:00,05-12-2022 00:00,29.56,0.78,19.23,34.21,101.89,66.23,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
05-12-2022 00:00,06-12-2022 00:00,35.54,0.86,19.72,35.74,160.99,104.66,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
06-12-2022 00:00,07-12-2022 00:00,36.21,0.94,16.35,50.23,218.33,141.91,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
07-12-2022 00:00,08-12-2022 00:00,54.17,0.88,21.61,60.22,226.48,147.21,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
08-12-2022 00:00,09-12-2022 00:00,58.34,0.8,20.23,45.94,183.42,119.23,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
09-12-2022 00:00,10-12-2022 00:00,26.07,0.88,17.51,33.13,101.33,65.87,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
10-12-2022 00:00,11-12-2022 00:00,13.79,0.77,19.11,21.27,40.59,26.38,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
11-12-2022 00:00,12-12-2022 00:00,10.26,0.96,16.37,38.11,60.48,39.31,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
12-12-2022 00:00,13-12-2022 00:00,13.17,0.96,17.78,26.97,54.49,35.42,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
13-12-2022 00:00,14-12-2022 00:00,9.5,0.98,19.64,32.86,56.11,36.4,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
14-12-2022 00:00,15-12-2022 00:00,9.78,0.97,16.6,29.36,79.17,51.46,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
15-12-2022 00:00,16-12-2022 00:00,9.96,0.84,18.52,32.96,104.75,68.08,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
16-12-2022 00:00,17-12-2022 00:00,9.91,0.86,20.28,34.58,123.38,80.19,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
17-12-2022 00:00,18-12-2022 00:00,16.36,0.92,20.2,40.42,169.93,110.47,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
18-12-2022 00:00,19-12-2022 00:00,28.93,0.83,19.44,34.8,131.57,85.52,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
19-12-2022 00:00,20-12-2022 00:00,30.41,0.9,18.88,38.38,107.87,70.12,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
20-12-2022 00:00,21-12-2022 00:00,31.98,0.89,20.34,47.34,133.61,86.85,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
21-12-2022 00:00,22-12-2022 00:00,31.8,0.87,20.95,46.75,135.09,87.81,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
22-12-2022 00:00,23-12-2022 00:00,40.63,0.88,18.54,55.27,171.5,111.47,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
23-12-2022 00:00,24-12-2022 00:00,65.18,0.92,19.46,46.41,193.94,125.75,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
24-12-2022 00:00,25-12-2022 00:00,64.8,0.91,18.25,41.75,183.24,119.11,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
25-12-2022 00:00,26-12-2022 00:00,22.45,0.72,19.74,25.72,27.55,17.91,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
26-12-2022 00:00,27-12-2022 00:00,18.54,0.78,18.01,23.99,33.54,21.8,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB"
